Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (SDG),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2015","2015","","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2016","2016","","","O","Missing value","Not Available | NA | NaN = A figure was not provided"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2017","2017","","0","E","Estimated value","Estimated | FAO questionnaires combined with secondary sources (IMF. EUROSTAT. CEPAL) where applicable and/or derived from official country publications (e.g. MoF. Stat Yearbook. Central Bank reports. and UNSD national accounts estimates). FAO imputation for missing values. | consolidated General Government"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2018","2018","","0","E","Estimated value","Estimated | FAO questionnaires combined with secondary sources (IMF. EUROSTAT. CEPAL) where applicable and/or derived from official country publications (e.g. MoF. Stat Yearbook. Central Bank reports. and UNSD national accounts estimates). FAO imputation for missing values. | consolidated General Government"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2019","2019","","0","E","Estimated value","Estimated | FAO questionnaires combined with secondary sources (IMF. EUROSTAT. CEPAL) where applicable and/or derived from official country publications (e.g. MoF. Stat Yearbook. Central Bank reports. and UNSD national accounts estimates). FAO imputation for missing values. | consolidated General Government"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_PRD_ORTIND","2.a.1 Agriculture orientation index for government expenditures","2020","2020","","0.01","E","Estimated value","Estimated | FAO questionnaires combined with secondary sources (IMF. EUROSTAT. CEPAL) where applicable and/or derived from official country publications (e.g. MoF. Stat Yearbook. Central Bank reports. and UNSD national accounts estimates). FAO imputation for missing values. | Budgetary Central Government"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0112","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize","2015","2015","","-0.15","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Maize (white). Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0112","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize","2016","2016","","-0.37","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Maize (white). Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0112","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize","2017","2017","","-0.07","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Maize (white). Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0112","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize","2018","2018","","-0.93","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Maize (white). Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0112","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize","2019","2019","","-0.52","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Maize (white). Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0112","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Maize","2020","2020","","-0.14","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Maize (white). Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0113","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice","2015","2015","","0.08","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Rice (imported). Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0113","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice","2016","2016","","0.63","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Rice (imported). Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0113","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice","2017","2017","","-3.58","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Rice (imported). Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0113","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice","2018","2018","","2.1","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Rice (imported). Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0113","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice","2019","2019","","-2.5","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Rice (imported). Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0113","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Rice","2020","2020","","0.05","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Rice (imported). Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0114","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum","2015","2015","","-0.59","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Sorghum (red). Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0114","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum","2016","2016","","0.41","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Sorghum (red). Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0114","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum","2017","2017","","-1.46","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Sorghum (red). Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0114","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum","2018","2018","","1.67","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Sorghum (red). Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0114","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum","2019","2019","","-1.16","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Sorghum (red). Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0114","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Sorghum","2020","2020","","0.75","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Sorghum (red). Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0111","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat","2015","2015","","0.24","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Wheat. Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0111","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat","2016","2016","","-0.89","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Wheat. Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0111","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat","2017","2017","","1.1","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Wheat. Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0111","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat","2018","2018","","-1.01","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Wheat. Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0111","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat","2019","2019","","1.08","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Wheat. Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_COMM-0111","2.c.1 Indicator of Food Price Anomalies (IFPA), by type of product: Wheat","2020","2020","","0.17","A","Official figure","Global monitoring data | Food Price Monitoring and Analysis (FPMA) online database: https://fpma.apps.fao.org/giews/food-prices/tool/public/#/dataset/domestic. | Mogadishu. Wheat. Retail price"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_CFPI","2.c.1 Indicator of Food Price Anomalies (IFPA), by Food CPI","2010","2010","","0.77","A","Official figure","Global monitoring data | FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP. | Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_CFPI","2.c.1 Indicator of Food Price Anomalies (IFPA), by Food CPI","2011","2011","","0.53","A","Official figure","Global monitoring data | FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP. | Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies"
"SDGB","SDG Indicators","706","Somalia","6125","Value","AG_FPA_CFPI","2.c.1 Indicator of Food Price Anomalies (IFPA), by Food CPI","2012","2012","","0.3","A","Official figure","Global monitoring data | FAOSTAT Data/ Consumer Price Indices: http://www.fao.org/faostat/en/#data/CP. | Abnormally high defined as IFPA>=1. Moderately high defined as 0.5=<IFPA< 1. Twelve month average of monthly price anomalies"
